SeriesID,Date,IsPreferred,IsValidSample,BMIBI,BMIBIClass,BCG_final,SampleQuality,SampleGear,BMIBIType,SumIndivsQual,SumIndivsQuant,BugTags,State,SiteID,Site_ID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,Lat,Long,IsRiffle,IsPublicLand,CurrentStatus
202,9/20/1996,TRUE,TRUE,41,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,74,100/98/100,,IA,73,IA-73,Sugar Creek,US,Tipton East WWTP,Headwater,Headwater Reference Study,492,02-CED-492,47f,Cedar,Mississippi,29.292,Warm Water,huc070802060602,4624622,658690,41.75758,-91.09113,N/A,FALSE,Survey Site
539,10/20/2000,TRUE,TRUE,41,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,45,101/115/103,,IA,283,IA-283,Volga River,,Elkport,Wadeable,Ambient Monthly WQ,289,01-VOL-289,52b,Clayton,Mississippi,402.505,Warm Water,huc070600040608,4734460,641041,42.74969,-91.27661,N/A,FALSE,Survey Site
827,8/8/2005,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,100,90/99/104,,IA,535,IA-535,Iowa River,TMDL #79,Iowa City,Non-wadeable,TMDL,628,02-IOW-628,47f,Johnson,Mississippi,3158.323,Warm Water,huc070802090703,4616288,619960,41.68933,-91.55852,N/A,TRUE,Survey Site
814,9/25/2008,TRUE,TRUE,41,Fair,4,Fair/Fair/Fair,Surb,Warm Water,77,111/104/121,,IA,528,IA-528,Yeader Creek,TMDL Site #2,Des Moines,Headwater,TMDL/Headwater Reference Study,1115,04-LDM-1115,47f,Polk,Mississippi,4.67,Warm Water,huc071000081503,4599041,450605,41.5415,-93.59219,N/A,FALSE,Survey Site
1072,9/20/2010,TRUE,TRUE,41,Fair,4,Poor/Poor/Poor,ArtSub,Warm Water,162,58/106/93,,IA,44,IA-44,East Fork Wapsipinicon River,,New Hampton,Headwater,Headwater Reference Study,412,01-WPS-412,47c,Chickasaw,Mississippi,11.111,Warm Water,huc070801020301,4776733,550898,43.14163,-92.3741,No,FALSE,Reference Site
168,10/20/2004,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,84,95/114/115,,IA,55,IA-55,Black Hawk Creek,,Popp County Access - Hudson,Wadeable,Iowa DNR Fisheries,546,02-CED-546,47c,Black Hawk,Mississippi,295.059,Warm Water,huc070802050601,4693695,542234,42.39439,-92.48685,No,TRUE,Reference Site
490,8/14/2001,TRUE,TRUE,41,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,160,97/104/100,,IA,250,IA-250,Prairie Creek,,Maquoketa,Wadeable,319 Program Projects,32,01-MAQ-32,47f,Jackson,Mississippi,51.618,Warm Water,huc070600061003,4659736,695244,42.06543,-90.64013,N/A,FALSE,Survey Site
752,7/25/2005,TRUE,TRUE,41,Fair,4,Good/Good/Good,Hess,Warm Water,127,142/99/111,,IA,454,IA-454,North Fork Maquoketa River,REMAP #147,Dyersville,Wadeable,REMAP,90,01-NMQ-90,47c,Dubuque,Mississippi,125.104,Warm Water,huc070600060604,4701347,653845,42.44919,-91.12917,No,FALSE,Survey Site
450,9/18/2008,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,152,103/110/138,,IA,221,IA-221,East Nishnabotna River,,Shenandoah,Non-wadeable,Ambient Monthly WQ,1415,05-NSH-1415,47e,Page,Missouri,1021.794,Warm Water,huc102400030706,4517690,298708,40.78555,-95.38562,N/A,FALSE,Survey Site
870,8/7/2006,TRUE,TRUE,41,Fair,4,Good/Good/Good,Surb,Warm Water,87,109/92/102,,IA,575,IA-575,Unnamed Tributary to Silver Creek,SiCr5,Luana,Headwater,TMDL/Headwater Reference Study,2058,01-TRK-2058,52b,Clayton,Mississippi,3.6,Warm Water,huc070600040401,4766712,626968,43.04248,-91.4412,N/A,FALSE,Survey Site
588,10/8/2002,TRUE,TRUE,41,Fair,4,Poor/Poor/Poor,ArtSub,Warm Water,33,11/112/94,,IA,303,IA-303,Drainage Ditch 49,REMAP #38,Eagle Grove,Headwater,REMAP/Headwater Reference Study,1839,04-UDM-1839,47b,Wright,Mississippi,5.748,Warm Water,huc071000050605,4717000,424019,42.60168,-93.92622,No,FALSE,Survey Site
592,7/17/2002,TRUE,TRUE,41,Fair,4,Good/Good/Good,Hess,Warm Water,42,93/76/41,,IA,307,IA-307,Unnamed Tributary To North Fork Walnut Creek,REMAP #20,Morely,Headwater,REMAP/Headwater Reference Study,1858,01-WPS-1858,47c,Jones,Mississippi,3.142,Warm Water,huc070801030104,4655200,641657,42.03608,-91.28859,No,FALSE,Survey Site
271,9/16/2003,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,186,102/103/98,,IA,118,IA-118,South Skunk River,,Randall,Wadeable,,935,03-SSK-935,47b,Hamilton,Mississippi,161.642,Warm Water,huc070801050402,4676452,451654,42.23876,-93.58595,No,FALSE,Survey Site
273,9/25/1997,TRUE,TRUE,41,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,125,75/107/105,,IA,120,IA-120,Drainage Ditch 71,,Jewell,Wadeable,,963,03-SSK-963,47b,Hamilton,Mississippi,69.443,Warm Water,huc070801050102,4681291,448030,42.28211,-93.63031,No,FALSE,Survey Site
1249,8/13/2012,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,262,114/103/106,,IA,308,IA-308,Keg Creek,REMAP #52,McClelland,Wadeable,REMAP,1687,06-WED-1687,47e,Pottawattamie,Missouri,91.037,Warm Water,huc102400010103,4576631,278941,41.31086,-95.6408,N/A,FALSE,Survey Site
1405,9/28/2012,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,124,138/126/108,,IA,951,IA-951,Cedar River,,Cedar Rapids - US1,Non-wadeable,,456,02-CED-456,47c,Linn,Mississippi,6450,Warm Water,huc070802051507,4658171,600507,42.06917,-91.78509,Undetermined,FALSE,Survey Site
1722,9/11/2014,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,122,147/116/125,,IA,920,IA-920,Iowa River,,Marshalltown - US1,Non-wadeable,,642,02-IOW-642,47f,Marshall,Mississippi,1469,Warm Water,huc070802080403,4659971,499960,42.09182,-93.00048,N/A,FALSE,Survey Site
1682,7/31/2014,TRUE,TRUE,41,Fair,4,Good/Good/Good,Hess,Warm Water,201,111/121/119,,IA,33,IA-33,West Buttrick Creek,,near Spring Lake Park,Wadeable,,1151,04-RAC-1151,47b,Greene,Mississippi,113.654,Warm Water,huc071000061203,4658370,393572,42.07018,-94.28649,Yes,FALSE,Reference Site
1626,6/10/2013,TRUE,TRUE,41,Fair,4,Good/Good/Poor,ArtSub,Warm Water,240,105/109/104,,IA,719,IA-719,Bluebell Creek,,Millville,Headwater,Headwater Reference Study,6325,01-TRK-6325,52b,Clayton,Mississippi,5.745,Warm Water,huc070600040904,4727997,660932,42.68761,-91.03553,N/A,FALSE,Candidate Reference Site
1523,8/14/2013,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,236,109/105/102,,IA,972,IA-972,South Skunk River,US1,Ames,Wadeable,,934,03-SSK-934,47b,Story,Mississippi,315,Warm Water,huc070801050406,4657319,448680,42.06625,-93.62031,Undetermined,TRUE,Survey Site
1883,9/14/2015,TRUE,TRUE,41,Fair,4,Good/Good/Good,Surb,Warm Water,68,28/101/101,,IA,769,IA-769,Town Branch,,Pittsburg,Headwater,Headwater Reference Study,6418,04-LDM-6418,40a,Van Buren,Mississippi,3.13,Warm Water,huc071000091206,4510730,584584,40.74317,-91.99814,N/A,FALSE,Candidate Reference Site
1881,9/16/2015,TRUE,TRUE,41,Fair,4,Fair/Fair/Fair,ArtSub,Warm Water,112,92/73/66,,IA,717,IA-717,Old Womans Creek,,Coralville,Headwater,Headwater Reference Study,6323,02-IOW-6323,47f,Johnson,Mississippi,5.499,Warm Water,huc070802090207,4611301,610210,41.64583,-91.67657,N/A,FALSE,Candidate Reference Site
1989,9/6/2016,TRUE,TRUE,41,Fair,4,Good/Good/Good,Surb,Warm Water,119,105/104/109,,IA,906,IA-906,South Fork Chariton River,,Corydon,Wadeable,,1328,05-CHA-1328,40a,Wayne,Missouri,37,Warm Water,huc102802010102,4515121,466392,40.78638,-93.39832,N/A,FALSE,Survey Site
1960,8/9/2016,TRUE,TRUE,41,Fair,4,Good/Good/Good,Hess,Warm Water,133,121/103/106,,IA,21,IA-21,South Fork Iowa River,,Logsdon Co Park- Iowa Falls,Wadeable,South Fork Iowa River Project,748,02-IOW-748,47b,Hardin,Mississippi,120.775,Warm Water,huc070802070603,4692584,478397,42.38525,-93.26243,Yes,TRUE,Reference Site
1832,7/30/2015,TRUE,TRUE,41,Fair,4,Poor/Poor/Poor,Surb,Warm Water,148,102/107/105,,IA,890,IA-890,Drainage Ditch 40,,Dolliver,Headwater,Headwater Reference Study,6529,04-EDM-6529,47b,Emmet,Mississippi,15.308,Warm Water,huc071000030106,4811609,368045,43.44575,-94.63073,Undetermined,FALSE,Candidate Reference Site
1804,9/10/2014,TRUE,TRUE,41,Fair,4,Good/Good/Good,ArtSub,Warm Water,166,110/103/96,,IA,54,IA-54,South Beaver Creek,,Parkersburg,Wadeable,,561,02-CED-561,47c,Grundy,Mississippi,115.55,Warm Water,huc070802050103,4711413,515066,42.55496,-92.81647,No,FALSE,Reference Site
1977,8/30/2016,TRUE,TRUE,40,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,134,109/106/103,,IA,183,IA-183,Soldier River,,Pisgah,Wadeable,Ambient Monthly WQ,1673,06-SOL-1673,47e,Harrison,Missouri,408.494,Warm Water,huc102300010606,4635149,256567,41.83082,-95.93149,N/A,FALSE,Survey Site
1592,10/7/2013,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,141,99/98/102,,IA,287,IA-287,English River,,Riverside,Wadeable,Ambient Monthly WQ,671,02-IOW-671,72d,Washington,Mississippi,626.907,Warm Water,huc070802090606,4592518,618540,41.4755,-91.58027,N/A,FALSE,Survey Site
1663,8/5/2014,TRUE,TRUE,40,Fair,4,Good/Good/Good,Surb,Warm Water,123,103/105/106,,IA,893,IA-893,Unnamed Tributary to Little Sioux River,UNT LSR1,Larrabee,Headwater,Headwater Reference Study,6532,06-LSR-6532,47a,Cherokee,Missouri,3.982,Warm Water,huc102300031302,4749820,299332,42.87462,-95.45688,N/A,FALSE,Candidate Reference Site
1731,10/15/2014,TRUE,TRUE,40,Fair,4,Fair/Fair/Fair,Float ArtSub,Warm Water,110,103/100/105,,IA,223,IA-223,East Fork Des Moines River,,St Joseph,Wadeable,Ambient Monthly WQ/2011 Nutrient (WW),1882,04-EDM-1882,47b,Kossuth,Mississippi,977.372,Warm Water,huc071000030806,4756175,399349,42.95156,-94.23387,No,FALSE,Survey Site
1728,7/29/2014,TRUE,TRUE,40,Fair,4,Good/Good/Good,Surb,Warm Water,50,41/94/43,,IA,770,IA-770,Rock Creek,,Keosauqua,Headwater,Headwater Reference Study,6419,04-LDM-6419,40a,Van Buren,Mississippi,4.68,Warm Water,huc071000091206,4513589,592491,40.76807,-91.90408,N/A,FALSE,Candidate Reference Site
1435,8/20/2012,TRUE,TRUE,40,Fair,4,Poor/Poor/Poor,ArtSub,Warm Water,261,97/94/97,,IA,959,IA-959,Pike Run,,Nichols,Wadeable,,485,02-CED-485,72d,Muscatine,Mississippi,11.4,Warm Water,huc070802060805,4594855,649169,41.49143,-91.21301,N/A,TRUE,Reference Site
1453,7/30/2013,TRUE,TRUE,40,Fair,4,Good/Good/Good,Hess,Warm Water,183,109/118/111,,IA,782,IA-782,Honey Creek,HW60,Littleport,Wadeable,Headwater Reference Study,301,01-VOL-301,52b,Clayton,Mississippi,5.154,Warm Water,huc070600040606,4731442,626987,42.72498,-91.44895,N/A,FALSE,Candidate Reference Site
266,9/25/2008,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,235,119/103/106,,IA,115,IA-115,Long Dick Creek,LDC1,Roland,Wadeable,,960,03-SSK-960,47b,Story,Mississippi,31.503,Warm Water,huc070801050401,4669577,455404,42.17706,-93.53998,No,FALSE,Survey Site
871,7/10/2006,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,70,95/92/104,,IA,582,IA-582,Crane Creek,REMAP #186,Riceville,Wadeable,REMAP,213,01-TRK-213,47c,Howard,Mississippi,24.183,Warm Water,huc070600040101,4800299,548963,43.35395,-92.3958,No,FALSE,Survey Site
755,7/5/2005,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,135,111/99/124,,IA,470,IA-470,Dry Creek,REMAP #144,Sioux Center,Headwater,REMAP/Headwater Reference Study,1878,06-BSR-1878,47a,Sioux,Missouri,9.151,Warm Water,huc101702032101,4782488,236982,43.14941,-96.23461,N/A,FALSE,Survey Site
1145,9/14/2011,TRUE,TRUE,40,Fair,4,Poor/Poor/Poor,ArtSub,Warm Water,284,104/109/112,,IA,857,IA-857,Jackson Creek,,Corydon,Wadeable,,1332,05-CHA-1332,40a,Wayne,Missouri,53.482,Warm Water,huc102802010104,4515377,481881,40.78918,-93.21475,N/A,FALSE,Survey Site
556,10/14/2002,TRUE,TRUE,40,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,46,119/123/99,,IA,286,IA-286,South Skunk River,,Cambridge,Wadeable,Ambient Monthly WQ,931,03-SSK-931,47b,Story,Mississippi,604.772,Warm Water,huc070801050903,4644414,454331,41.95038,-93.55101,Undetermined,FALSE,Survey Site
360,10/5/2000,TRUE,TRUE,40,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,143,96/117/93,,IA,166,IA-166,Mosquito Creek,,Manawa,Wadeable,,1699,06-WED-1699,47e,Pottawattamie,Missouri,231.802,Warm Water,huc102300060407,4565969,262971,41.2104,-95.82722,N/A,FALSE,Survey Site
996,9/24/2008,TRUE,TRUE,40,Fair,4,Good,ArtSub,Warm Water,93,103,,IA,750,IA-750,Iowa River,lower,Wapello,Non-wadeable,,622,02-IOW-622,72d,Louisa,Mississippi,12490.375,Warm Water,huc070802091104,4560830,652505,41.18447,-91.18161,N/A,TRUE,Survey Site
412,9/16/2008,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,100,101/100/102,,IA,200,IA-200,Walnut Creek,,Holiday Lake,Wadeable,319 Program Projects,709,02-IOW-709,47f,Poweshiek,Mississippi,34.931,Warm Water,huc070802080602,4630678,545273,41.82669,-92.45481,N/A,FALSE,Survey Site
1018,9/28/2010,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,140,111/115/106,,IA,754,IA-754,Buffalo Creek,ID#4,Winthrop,Wadeable,SHL Fee for Service,378,01-WPS-378,47c,Buchanan,Mississippi,69.185,Warm Water,huc070801020903,4704233,604881,42.48334,-91.72389,No,FALSE,Survey Site
423,8/24/1999,TRUE,TRUE,40,Fair,4,Unspecified/Unspecified/Unspecified,Surb,Warm Water,105,94/105/74,,IA,207,IA-207,Wolf Creek,,Chariton,Wadeable,,1339,05-CHA-1339,40a,Lucas,Missouri,65.669,Warm Water,huc102802010205,4531949,477391,40.93835,-93.26857,N/A,FALSE,Reference Site
1019,10/9/2010,TRUE,TRUE,40,Fair,4,Good/Good/Good,Surb,Warm Water,123,109/160/104,,IA,735,IA-735,Unnamed Tributary to Little Sioux River,HW86,Bertram Reservation - Peterson,Headwater,Headwater Reference Study,6342,06-LSR-6342,47a,Clay,Missouri,7.304,Warm Water,huc102300031109,4755130,311178,42.92541,-95.31375,N/A,TRUE,Candidate Reference Site
2134,9/11/2017,TRUE,TRUE,40,Fair,4,Good/Good/Good,Hess,Warm Water,257,103/104/100,,IA,1151,IA-1151,Maquoketa River,,0.9 mi upstream of HWY 61 bridge Maquoketa,Wadeable,Ambient Monthly WQ,14,01-MAQ-14,47f,Jackson,Mississippi,950,Warm Water,huc070600061001,4660199,690654,42.07073,-90.69541,N/A,FALSE,Survey Site
2118,8/8/2017,TRUE,TRUE,40,Fair,4,Good/Good/Good,Hess,Warm Water,170,101/104/97,,IA,57,IA-57,Rock Creek,,Rock Creek,Wadeable,,586,02-CED-586,47c,Mitchell,Mississippi,45.65,Warm Water,huc070802010604,4786909,507218,43.23494,-92.9111,Yes,FALSE,Reference Site
2080,9/27/2017,TRUE,TRUE,40,Fair,4,Good/Good/Good,Hess,Warm Water,240,105/113/116,,IA,309,IA-309,Mosquito Creek,REMAP #16,Panama,Wadeable,REMAP,1703,06-WED-1703,47e,Shelby,Missouri,54.347,Warm Water,huc102300060402,4618068,294059,41.68775,-95.47453,N/A,FALSE,Survey Site
2213,8/14/2018,TRUE,TRUE,40,Fair,4,Good/Good/Good,ArtSub,Warm Water,192,115/101/104,,IA,1202,IA-1202,Middle Silver Creek,REMAP #435,Treynor,Wadeable,REMAP2,3004,05-NSH-3004,47e,Pottawattamie,Missouri,44.6,Warm Water,huc102400020604,4569035,280900,41.24305,-95.61469,N/A,FALSE,Survey Site
2097,10/4/2017,TRUE,TRUE,39,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,258,122/118/114,,IA,339,IA-339,North Raccoon River,REMAP #7,Minburn,Non-wadeable,REMAP,1124,04-RAC-1124,47b,Dallas,Mississippi,2209.452,Warm Water,huc071000061504,4624098,409930,41.76361,-94.08356,No,FALSE,Survey Site
2034,10/4/2016,TRUE,TRUE,39,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,218,116/121/117,,IA,194,IA-194,Big Cedar Creek,,Gibson Rec Area - Oakland Mills,Wadeable,Ambient Monthly WQ/2011 Nutrient (WW),905,03-SKU-905,40a,Henry,Mississippi,533.179,Warm Water,huc070801070710,4531290,611674,40.9251,-91.67366,N/A,TRUE,Survey Site
2138,9/12/2017,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,105,120/124/152,,IA,34,IA-34,Big Muddy Creek,,Spencer,Wadeable,,1637,06-LSR-1637,47b,Clay,Missouri,63.018,Warm Water,huc102300030603,4783311,331629,43.18381,-95.07184,No,FALSE,Reference Site
686,9/15/2003,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,89,132/139/94,,IA,385,IA-385,Mud Creek,Site 3,Wilton,Wadeable,TMDL,488,02-CED-488,47f,Muscatine,Mississippi,96.675,Warm Water,huc070802060503,4605210,665992,41.58134,-91.00873,N/A,FALSE,Survey Site
361,10/9/2000,TRUE,TRUE,39,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,138,90/102/107,,IA,167,IA-167,Mosquito Creek,,Council Bluffs- IWCC,Wadeable,,1701,06-WED-1701,47e,Pottawattamie,Missouri,212.53,Warm Water,huc102300060407,4572461,264845,41.26936,-95.80739,N/A,FALSE,Survey Site
37,5/15/1997,TRUE,TRUE,39,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,135,100/104/105,,IA,8,IA-8,North Branch North River,,Goeldner Woods,Wadeable,,1106,04-LDM-1106,47f,Madison,Mississippi,39.724,Warm Water,huc071000080202,4589665,410541,41.45358,-94.07107,N/A,FALSE,Reference Site
830,8/8/2005,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,82,91/101/102,,IA,536,IA-536,Iowa River,TMDL #77,Iowa City,Non-wadeable,TMDL,628,02-IOW-628,47f,Johnson,Mississippi,3113.462,Warm Water,huc070802090703,4617865,621175,41.70334,-91.5436,N/A,TRUE,Survey Site
207,9/20/1996,TRUE,TRUE,39,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,179,101/97/98,,IA,77,IA-77,Sugar Creek,,Moscow,Wadeable,,489,02-CED-489,47f,Muscatine,Mississippi,221.052,Warm Water,huc070802060603,4603364,661015,41.56575,-91.0689,N/A,FALSE,Survey Site
808,8/18/2005,TRUE,TRUE,39,Fair,4,Good/Good/Good,Surb,Warm Water,105,41/88/8,,IA,523,IA-523,Little Bear Creek,REMAP #290,Brooklyn,Wadeable,REMAP,705,02-IOW-705,47f,Poweshiek,Mississippi,43.555,Warm Water,huc070802080802,4619654,550525,41.72708,-92.39251,N/A,FALSE,Survey Site
813,7/25/2005,TRUE,TRUE,39,Fair,4,Good/Good/Good,Surb,Warm Water,29,77/23/108,,IA,528,IA-528,Yeader Creek,TMDL Site #2,Des Moines,Headwater,TMDL/Headwater Reference Study,1115,04-LDM-1115,47f,Polk,Mississippi,4.67,Warm Water,huc071000081503,4599041,450605,41.5415,-93.59219,N/A,FALSE,Survey Site
753,10/3/2005,TRUE,TRUE,39,Fair,4,Good/Good/Good,Hess,Warm Water,58,109/97/112,,IA,455,IA-455,Dry Run Creek,DRC4,US of University AVE near UNI campus,Wadeable,TMDL/319 Program Projects/Dry Run Creek Study,554,02-CED-554,47c,Black Hawk,Mississippi,9.432,Warm Water,huc070802050701,4706829,545161,42.51251,-92.45026,Yes,FALSE,Survey Site
1056,9/10/2010,TRUE,TRUE,39,Fair,4,Good/Good/Good,Surb,Warm Water,107,98/114/85,,IA,83,IA-83,Lick Creek,,Shimek State Forest - Farmington,Wadeable,,1027,04-LDM-1027,40a,Lee,Mississippi,16.153,Warm Water,huc071000091208,4495987,611442,40.60719,-91.68271,N/A,TRUE,Reference Site
137,10/12/1995,TRUE,TRUE,39,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,182,122/120/103,,IA,47,IA-47,West Tarkio Creek,,Shenandoah,Wadeable,,1497,05-TAR-1497,47e,Page,Missouri,52.942,Warm Water,huc102400050502,4511115,307050,40.72836,-95.2848,N/A,FALSE,Survey Site
735,8/11/2004,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,133,129/127/123,,IA,425,IA-425,West Nishnabotna River,REMAP #128,Manning,Headwater,REMAP/Headwater Reference Study,1905,05-NSH-1905,47e,Carroll,Missouri,16.411,Warm Water,huc102400020201,4648742,332868,41.97295,-95.01717,N/A,FALSE,Survey Site
574,8/20/2002,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,162,111/119/127,,IA,292,IA-292,Middle River,REMAP #239,Indianola,Wadeable,REMAP,1083,04-LDM-1083,47f,Warren,Mississippi,502.119,Warm Water,huc071000080703,4587083,453407,41.43396,-93.55768,N/A,FALSE,Survey Site
595,9/5/2002,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,149,94/103/97,,IA,309,IA-309,Mosquito Creek,REMAP #16,Panama,Wadeable,REMAP,1703,06-WED-1703,47e,Shelby,Missouri,54.347,Warm Water,huc102300060402,4618068,294059,41.68775,-95.47453,N/A,FALSE,Survey Site
1236,5/24/2012,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,145,106/83/110,,IA,777,IA-777,Unnamed Tributary to Lime Creek,,Brandon,Headwater,Headwater Reference Study,6432,02-CED-6432,47c,Buchanan,Mississippi,4.442,Warm Water,huc070802051003,4692297,586642,42.37812,-91.94757,No,FALSE,Candidate Reference Site
1471,9/30/2013,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,271,104/101/103,,IA,413,IA-413,Brophy Creek,REMAP #108,McCausland,Wadeable,REMAP,358,01-WPS-358,47f,Clinton,Mississippi,88.454,Warm Water,huc070801030502,4627666,712677,41.77235,-90.44118,N/A,FALSE,Survey Site
1430,8/2/2013,TRUE,TRUE,39,Fair,4,Poor/Poor/Poor,ArtSub,Warm Water,181,101/102/105,,IA,637,IA-637,Ballard Creek,,Cambridge,Wadeable,TMDL,952,03-SSK-952,47b,Story,Mississippi,23.82,Warm Water,huc070801050902,4639721,453426,41.90806,-93.56155,No,FALSE,Survey Site
1420,9/20/2012,TRUE,TRUE,39,Fair,4,Fair/Fair/Fair,ArtSub,Warm Water,100,95/114/109,,IA,879,IA-879,Unnamed Tributary to Little Volga,,Maynard,Headwater,Headwater Reference Study,6514,01-VOL-6514,47c,Fayette,Mississippi,7.371,Warm Water,huc070600040503,4740635,589803,42.813,-91.90156,No,FALSE,Candidate Reference Site
1356,9/4/2012,TRUE,TRUE,39,Fair,4,Good/Good/Good,ArtSub,Warm Water,235,116/123/105,,IA,935,IA-935,West Nishnabotna River,,Malvern,Wadeable,Ambient Monthly WQ,1441,05-NSH-1441,47e,Mills,Missouri,967,Warm Water,huc102400020801,4540411,287332,40.98717,-95.52809,N/A,FALSE,Survey Site
1652,5/20/2014,TRUE,TRUE,39,Fair,4,Fair/Fair/Fair,Surb,Warm Water,185,99/114/119,,IA,872,IA-872,Unnamed Tributary to Waterman Creek,,Sutherland,Headwater,Headwater Reference Study,6507,06-LSR-6507,47a,Obrien,Missouri,4.542,Warm Water,huc102300031004,4766697,301907,43.02713,-95.43135,N/A,FALSE,Candidate Reference Site
1517,9/17/2013,TRUE,TRUE,39,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,220,97/93/99,,IA,916,IA-916,Des Moines River,,Fort Dodge- DS1,Non-wadeable,,1217,04-UDM-1217,47b,Webster,Mississippi,4259,Warm Water,huc071000040604,4698341,406803,42.43179,-94.13301,Undetermined,FALSE,Survey Site
1971,8/30/2016,TRUE,TRUE,39,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,200,104/102/100,,IA,926,IA-926,Maple River,,Mapleton,Wadeable,Ambient Monthly WQ,1581,06-LSR-1581,47m,Monona,Missouri,669,Warm Water,huc102300050308,4672583,269038,42.17132,-95.7962,N/A,FALSE,Survey Site
1815,5/21/2015,TRUE,TRUE,39,Fair,4,Fair/Fair/Fair,ArtSub,Warm Water,88,101/101/104,,IA,813,IA-813,Crabapple Creek,,Whittier,Headwater,Headwater Reference Study,502,02-CED-502,47c,Linn,Mississippi,7.358,Warm Water,huc070802060201,4659597,622912,42.07883,-91.51405,Yes,FALSE,Candidate Reference Site
1876,9/9/2015,TRUE,TRUE,38,Fair,4,Good/Good/Good,Hess,Warm Water,137,105/101/104,,IA,92,IA-92,Black Cat Creek,,Algona,Wadeable,,980,04-EDM-980,47b,Kossuth,Mississippi,67.421,Warm Water,huc071000030503,4778971,395217,43.15623,-94.28881,No,FALSE,Reference Site
1787,10/10/2014,TRUE,TRUE,38,Fair,4,Good/Good,Float ArtSub,Warm Water,93,97/103,,IA,941,IA-941,Iowa River,,Iowa City - US1,Non-wadeable,,628,02-IOW-628,47f,Johnson,Mississippi,3158,Warm Water,huc070802090703,4616801,620925,41.6938,-91.54682,N/A,TRUE,Survey Site
1753,9/4/2014,TRUE,TRUE,38,Fair,4,Good/Good/Good,ArtSub,Warm Water,210,110/102/112,,IA,972,IA-972,South Skunk River,US1,Ames,Wadeable,,934,03-SSK-934,47b,Story,Mississippi,315,Warm Water,huc070801050406,4657319,448680,42.06625,-93.62031,Undetermined,TRUE,Survey Site
1681,8/11/2014,TRUE,TRUE,38,Fair,4,Fair/Fair/Fair,ArtSub,Warm Water,252,106/104/102,,IA,62,IA-62,Little Sioux River,,Lake Park- Diamond Lake,Wadeable,,1579,06-LSR-1579,47b,Dickinson,Missouri,109.189,Warm Water,huc102300030304,4816931,321325,43.48395,-95.20949,No,TRUE,Reference Site
1734,9/8/2014,TRUE,TRUE,38,Fair,4,Good/Good/Good,ArtSub,Warm Water,258,107/113/110,,IA,924,IA-924,Little Sioux River,,Spencer - DS1,Non-wadeable,,1573,06-LSR-1573,47a,Clay,Missouri,1104,Warm Water,huc102300030804,4777831,328200,43.13372,-95.11231,N/A,FALSE,Survey Site
