"Site.ID","Water.Body","Date","Rating","Location","Longitude","Latitude","Latest.Rating","Study.Type","Taxa"
"NB035","JONES CR",1987-12-01," Good","SR 2571","-79.553056","36.374444","Good","N/A","Invert"
"QB015","ELK CR",1987-12-15," Excellent","OFF SR 1508 DNS BOONE CAMP BR","-81.556111","36.200833","Excellent","Special Study","Invert"
"QB016","FISH DAM CR",2002-06-11," Good","SR 1313","-81.245556","36.156111","Good","Special Study","Invert"
"NB036","ROCK HOUSE CR",2001-04-12," Good","SR 2127","-79.790556","36.420833","Good","Special Study","Invert"
"JB080","WILLIAMS CR",1989-03-06," Poor","OLD RALEIGH RD","-78.808056","35.739167","Poor","N/A","Invert"
"LB006","ELK R",2020-08-11," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",2018-07-11," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",2013-08-13," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",2008-07-30," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",2004-08-16," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",1999-07-14," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"LB006","ELK R",1994-08-10," Excellent","SR 1305","-81.973056","36.191667","Excellent","Special Study","Invert"
"JB081","NEUSE R",2010-08-02," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",2005-09-16," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",2000-10-17," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1995-08-07," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1991-07-19," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1990-07-10," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1988-07-11," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1987-07-07," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1986-06-26," Good-Fair","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1985-09-03," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1984-09-04," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"JB081","NEUSE R",1983-07-25," Good","NC 58","-77.583056","35.245833","Good","Basin Sample","Invert"
"NB037","JORDAN CR",2006-04-21," Good","SR 1306","-78.061667","36.511944","Good","Special Study","Invert"
"NB037","JORDAN CR",2005-06-09," Good","SR 1306","-78.061667","36.511944","Good","Special Study","Invert"
"QB017","GARDEN CR",2014-05-08," Excellent","SR 1739","-81.071111","36.390278","Excellent","Special Study","Invert"
"QB017","GARDEN CR",1989-10-23," Good","SR 1739","-81.071111","36.390278","Excellent","Special Study","Invert"
"QB017","GARDEN CR",1989-08-17," Good","SR 1739","-81.071111","36.390278","Excellent","Special Study","Invert"
"QB017","GARDEN CR",1988-12-06," Good","SR 1739","-81.071111","36.390278","Excellent","Special Study","Invert"
"NB038","L ISLAND CR",1988-05-26," Good","SR 1342","-78.467222","36.475556","Good","N/A","Invert"
"QB107","UT MITCHELL R",1990-06-12," Excellent","REYNOLDS ESTATE","-80.954444","36.440833","Excellent","N/A","Invert"
"NB039","L STONEHOUSE CR",2006-04-21," Good","SR 1358","-77.928611","36.450833","Good","Special Study","Invert"
"QB108","W PR L YADKIN R",1990-05-14," Good","SR 1136","-80.403056","36.354167","Good","N/A","Invert"
"QB108","W PR L YADKIN R",1989-05-30," Good","SR 1136","-80.403056","36.354167","Good","N/A","Invert"
"QB108","W PR L YADKIN R",1988-05-25," Excellent","SR 1136","-80.403056","36.354167","Good","N/A","Invert"
"QB108","W PR L YADKIN R",1987-05-06," Good","SR 1136","-80.403056","36.354167","Good","N/A","Invert"
"NB040","COUNTRY LINE CR",2019-08-05," Good-Fair","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",2014-08-22," Good-Fair","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",2009-08-12," Excellent","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",2004-07-01," Good","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",1994-08-24," Good-Fair","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",1990-07-10," Good","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",1987-07-23," Good","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"NB040","COUNTRY LINE CR",1983-08-11," Good-Fair","NC 57","-79.201111","36.537778","Good-Fair","Basin Sample","Invert"
"QB109","W PR L YADKIN R",1991-05-14," Good-Fair","SR 1160","-80.409167","36.330278","Good-Fair","Special Study","Invert"
"QB109","W PR L YADKIN R",1988-05-25," Good-Fair","SR 1160","-80.409167","36.330278","Good-Fair","Special Study","Invert"
"QB109","W PR L YADKIN R",1987-06-06," Good","SR 1160","-80.409167","36.330278","Good-Fair","Special Study","Invert"
"NB041","LYNN BR",2005-05-20," Excellent","SR 1696","-80.140556","36.406111","Excellent","Special Study","Invert"
"QB110","YADKIN R",2006-08-09," Good-Fair","SR 1003","-80.562778","36.2825","Good-Fair","Basin Sample","Invert"
"QB110","YADKIN R",2001-08-07," Good","SR 1003","-80.562778","36.2825","Good-Fair","Basin Sample","Invert"
"QB110","YADKIN R",1996-07-23," Good-Fair","SR 1003","-80.562778","36.2825","Good-Fair","Basin Sample","Invert"
"QB110","YADKIN R",1984-08-27," Fair","SR 1003","-80.562778","36.2825","Good-Fair","Basin Sample","Invert"
"QB111","YADKIN R",1987-07-21," Good","SR 1605","-80.444167","36.131944","Good","N/A","Invert"
"LB007","ELK R",2018-07-11," Excellent","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"LB007","ELK R",2013-08-13," Good","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"LB007","ELK R",2008-07-30," Good","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"LB007","ELK R",2004-08-16," Good-Fair","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"LB007","ELK R",1999-07-14," Excellent","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"LB007","ELK R",1994-08-10," Good","NC 184","-81.865278","36.152778","Excellent","Basin Sample","Invert"
"JB082","NEUSE R",2000-10-13," Good","SR 1731","-77.845833","35.229167","Good","Special Study","Invert"
"LB008","LAUREL CR",2020-08-13," Excellent","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"LB008","LAUREL CR",2018-07-10," Excellent","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"LB008","LAUREL CR",2013-07-17," Good","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"LB008","LAUREL CR",2008-07-29," Excellent","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"LB008","LAUREL CR",2004-08-17," Good","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"LB008","LAUREL CR",1999-07-15," Good","SR 1123","-81.853333","36.251667","Excellent","Special Study","Invert"
"QB112","YADKIN R",2006-08-07," Good","US 21","-80.846944","36.241667","Good","Basin Sample","Invert"
"QB112","YADKIN R",2001-08-06," Good","US 21","-80.846944","36.241667","Good","Basin Sample","Invert"
"QB112","YADKIN R",1996-07-23," Good-Fair","US 21","-80.846944","36.241667","Good","Basin Sample","Invert"
"QB112","YADKIN R",1989-08-07," Fair","US 21","-80.846944","36.241667","Good","Basin Sample","Invert"
"QB112","YADKIN R",1987-07-21," Good-Fair","US 21","-80.846944","36.241667","Good","Basin Sample","Invert"
"QB018","JACKSON CAMP CR",2011-05-23," Excellent","SR 1372","-81.5925","36.069444","Excellent","Special Study","Invert"
"QB018","JACKSON CAMP CR",1988-09-19," Good-Fair","SR 1372","-81.5925","36.069444","Excellent","Special Study","Invert"
"QB019","JOES BR",1988-09-20," Good","CC CAMP RD","-81.530556","36.096389","Good","Special Study","Invert"
"QB113","ARARAT R",1994-11-15," Fair","EDGEWOOD DR","-80.606111","36.475278","Fair","N/A","Invert"
"QB113","ARARAT R",1986-09-23," Poor","EDGEWOOD DR","-80.606111","36.475278","Fair","N/A","Invert"
"QB113","ARARAT R",1985-03-20," Poor","EDGEWOOD DR","-80.606111","36.475278","Fair","N/A","Invert"
"QB020","KINGS CR",2006-06-07," Good","SR 1552","-81.414722","36.042778","Good","Basin Sample","Invert"
"QB021","L PR STONY FK",2002-06-12," Excellent","SR 1155","-81.4675","36.15","Excellent","Special Study","Invert"
"QB114","ARARAT R",2016-07-12," Good","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",2011-07-27," Good","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",2008-09-18," Good-Fair","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",2006-07-24," Good","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",2001-07-23," Good-Fair","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",1996-07-25," Good-Fair","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB114","ARARAT R",1986-09-23," Good-Fair","NC 104","-80.568889","36.553611","Good","Basin Sample","Invert"
"QB022","L SANDY CR",1989-10-24," Good","SR 1943","-81.038056","36.305","Good","N/A","Invert"
"QB115","ARARAT R",1986-09-23," Good-Fair","NC 52 BUS","-80.596667","36.491389","Good-Fair","N/A","Invert"
"QB023","L WARRIOR CR",2002-06-12," Good","NR GLENN CARLTON RD","-81.280833","36.073889","Good","Special Study","Invert"
"QB116","ARARAT R",1994-11-15," Good-Fair","NR NC 52","-80.601111","36.478333","Good-Fair","N/A","Invert"
"QB116","ARARAT R",1985-03-20," Fair","NR NC 52","-80.601111","36.478333","Good-Fair","N/A","Invert"
"QB024","LAUREL CR",2006-06-07," Excellent","SR 1508","-81.503611","36.161389","Excellent","Basin Sample","Invert"
"QB024","LAUREL CR",1987-12-14," Excellent","SR 1508","-81.503611","36.161389","Excellent","Basin Sample","Invert"
"QB117","ARARAT R",1986-09-23," Fair","SR 1121","-80.531944","36.3025","Fair","N/A","Invert"
"QB025","LITTLE FK CR",2001-06-13," Not Impaired","AB BENNY PARSONS RD","-81.356667","36.236111","Not Impaired","Special Study","Invert"
"QB118","ARARAT R",2016-08-30," Good","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",2011-07-28," Good","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",2006-07-25," Good","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",2001-07-23," Good-Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1996-08-28," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1990-07-12," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1988-07-26," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1986-09-24," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1986-08-04," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB118","ARARAT R",1984-08-15," Fair","SR 2019","-80.561944","36.404444","Good","Basin Sample","Invert"
"QB026","LONG CR",2006-06-09," Good-Fair","SR 2334","-81.115278","36.186667","Good-Fair","Special Study","Invert"
"QB026","LONG CR",2001-07-25," Fair","SR 2334","-81.115278","36.186667","Good-Fair","Special Study","Invert"
"QB119","ARARAT R",2001-07-23," Good","SR 2080","-80.531944","36.3025","Good","Basin Sample","Invert"
"QB119","ARARAT R",1996-08-28," Fair","SR 2080","-80.531944","36.3025","Good","Basin Sample","Invert"
"QB120","ARARAT R",1985-03-20," Poor","SR 2119","-80.611389","36.450278","Poor","N/A","Invert"
"QB121","BRUSHY FK",1987-10-20," Fair","SR 1625","-80.661944","36.539722","Fair","N/A","Invert"
"QB122","FAULKNER CR",2008-09-18," Not Impaired","SR 1742","-80.556389","36.503333","Not Impaired","Special Study","Invert"
"QB122","FAULKNER CR",2006-07-24," Not Impaired","SR 1742","-80.556389","36.503333","Not Impaired","Special Study","Invert"
"QB122","FAULKNER CR",2002-02-26," Not Impaired","SR 1742","-80.556389","36.503333","Not Impaired","Special Study","Invert"
"QB123","FAULKNER CR",2008-09-18," Fair","SR 1756","-80.581111","36.493889","Fair","Special Study","Invert"
"QB123","FAULKNER CR",2006-07-26," Good-Fair","SR 1756","-80.581111","36.493889","Fair","Special Study","Invert"
"QB123","FAULKNER CR",2002-02-26," Not Rated","SR 1756","-80.581111","36.493889","Fair","Special Study","Invert"
"QB124","FLAT SHOAL CR",2002-02-26," Not Impaired","SR 1827","-80.511111","36.426944","Not Impaired","Special Study","Invert"
"QB124","FLAT SHOAL CR",2001-07-23," Good-Fair","SR 1827","-80.511111","36.426944","Not Impaired","Special Study","Invert"
"QB124","FLAT SHOAL CR",1996-08-28," Good-Fair","SR 1827","-80.511111","36.426944","Not Impaired","Special Study","Invert"
"QB124","FLAT SHOAL CR",1987-01-22," Good","SR 1827","-80.511111","36.426944","Not Impaired","Special Study","Invert"
"QB125","FLAT SHOAL CR",2006-07-25," Good-Fair","SR 2017","-80.560556","36.405556","Good-Fair","Basin Sample","Invert"
"QB126","HEATHERLY CR",1987-01-21," Poor","BE NC 52","-80.485833","36.384167","Poor","N/A","Invert"
"QB027","M FK REDDIES R",2001-07-26," Excellent","SR 1559","-81.300556","36.261944","Excellent","Special Study","Invert"
"QB127","HEATHERLY CR",2011-05-25," Good","NC 268","-80.4806","36.3783","Good","Special Study","Invert"
"QB127","HEATHERLY CR",2004-04-19," Fair","NC 268","-80.4806","36.3783","Good","Special Study","Invert"
"QB127","HEATHERLY CR",2001-08-29," Good-Fair","NC 268","-80.4806","36.3783","Good","Special Study","Invert"
"QB128","HEATHERLY CR",1994-11-15," Fair","NR LYNCHBURG RD","-80.483611","36.382222","Fair","N/A","Invert"
"QB128","HEATHERLY CR",1987-01-21," Fair","NR LYNCHBURG RD","-80.483611","36.382222","Fair","N/A","Invert"
"QB028","MORAVIAN CR",2021-08-25," Good","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB028","MORAVIAN CR",2016-07-27," Good-Fair","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB028","MORAVIAN CR",2011-09-08," Good-Fair","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB028","MORAVIAN CR",2006-06-05," Good-Fair","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB028","MORAVIAN CR",2001-07-26," Good-Fair","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB028","MORAVIAN CR",1996-07-23," Good-Fair","NC 18","-81.200278","36.088056","Good","Basin Sample","Invert"
"QB129","HEATHERLY CR",2011-05-25," Good-Fair","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",2010-04-20," Good-Fair","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",2008-09-16," Not Rated","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",2006-07-26," Not Rated","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",2004-04-19," Fair","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",2001-08-29," Fair","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",1994-11-15," Poor","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB129","HEATHERLY CR",1987-01-21," Poor","US 52","-80.4889","36.3852","Good-Fair","Special Study","Invert"
"QB029","MULBERRY CR",2006-06-09," Excellent","NC 268","-81.113611","36.191111","Excellent","Basin Sample","Invert"
"QB029","MULBERRY CR",2001-07-25," Excellent","NC 268","-81.113611","36.191111","Excellent","Basin Sample","Invert"
"QB029","MULBERRY CR",1996-07-24," Excellent","NC 268","-81.113611","36.191111","Excellent","Basin Sample","Invert"
"QB130","LOVILLS CR",2021-08-09," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",2016-07-11," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",2011-07-27," Good-Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",2008-09-17," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",2006-07-24," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",2001-07-24," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",1996-07-25," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB130","LOVILLS CR",1986-02-19," Fair","SR 1371","-80.616944","36.488611","Fair","Basin Sample","Invert"
"QB030","N FK REDDIES R",2001-07-26," Good","SR 1567","-81.275833","36.289444","Good","Special Study","Invert"
"QB031","N PR LEWIS FK",2021-08-25," Good","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2016-07-24," Excellent","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2011-08-09," Excellent","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2006-07-25," Excellent","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2006-06-06," Excellent","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2002-06-10," Excellent","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",2001-07-25," Good","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"QB031","N PR LEWIS FK",1996-07-23," Good","NR SR 1300","-81.30397","36.18638","Good","Basin Sample","Invert"
"JB083","STONEY CR",2001-02-14," Not Rated","NR BRADFORD PL","-77.956667","35.406111","Not Rated","Special Study","Invert"
"LB009","LAUREL FK",2004-08-18," Not Impaired","SR 1552","-81.704167","36.200833","Not Impaired","Special Study","Invert"
"QB032","N PR LEWIS FK",2009-09-01," Excellent","SR 1300 UPS","-81.358611","36.213611","Excellent","Special Study","Invert"
"QB032","N PR LEWIS FK",2002-06-10," Excellent","SR 1300 UPS","-81.358611","36.213611","Excellent","Special Study","Invert"
"LB010","LAUREL FK",2018-07-11," Good-Fair","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",2013-07-16," Good-Fair","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",2008-07-28," Good","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",2004-08-18," Good-Fair","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",1999-07-13," Good-Fair","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",1994-09-08," Good-Fair","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB010","LAUREL FK",1990-03-05," Good","SR 1111","-81.743333","36.195833","Good-Fair","Basin Sample","Invert"
"LB011","WATAUGA R",2018-07-09," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",2013-08-13," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",2008-07-29," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",2004-08-17," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",1999-07-15," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",1994-08-09," Excellent","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"LB011","WATAUGA R",1988-07-28," Good","SR 1200","-81.884444","36.269167","Excellent","Basin Sample","Invert"
"QB033","N PR LEWIS FK",2009-08-31," Excellent","SR 1311","-81.299722","36.148056","Excellent","Special Study","Invert"
"QB033","N PR LEWIS FK",2002-06-10," Good","SR 1311","-81.299722","36.148056","Excellent","Special Study","Invert"
"LB012","WATAUGA R",2018-07-10," Excellent","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",2013-08-12," Excellent","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",2008-07-29," Excellent","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",2004-12-02," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",2004-08-17," Excellent","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1999-07-15," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1994-08-09," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1990-07-10," Excellent","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1988-07-28," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1986-07-25," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1985-08-12," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1984-08-08," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1983-08-20," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"LB012","WATAUGA R",1983-08-09," Good","SR 1121","-81.822778","36.238333","Excellent","Basin Sample","Invert"
"QB034","NAKED CR",2002-06-11," Good","SR 1150","-81.31","36.134722","Good","Special Study","Invert"
"LB013","WATAUGA R",2018-07-10," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",2013-08-12," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",2004-08-18," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1999-07-14," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1994-08-08," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1990-03-05," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1989-08-09," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1988-07-27," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1987-08-04," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"LB013","WATAUGA R",1985-08-02," Excellent","NC 105","-81.745278","36.194444","Excellent","Basin Sample","Invert"
"QB035","OLD FIELD BR",2011-05-24," Excellent","SR 1502","-81.5375","36.0875","Excellent","Special Study","Invert"
"QB035","OLD FIELD BR",1988-09-20," Good-Fair","SR 1502","-81.5375","36.0875","Excellent","Special Study","Invert"
"LB014","WATAUGA R",2018-07-11," Excellent","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",2013-07-16," Good","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",2008-07-28," Excellent","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",2004-08-18," Good","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",1999-07-13," Good-Fair","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",1994-08-09," Excellent","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",1988-07-27," Excellent","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"LB014","WATAUGA R",1985-08-18," Good","SR 1580","-81.770278","36.156389","Excellent","Basin Sample","Invert"
"QB036","PIKE CR",2015-05-21," Excellent","SR 1728","-81.188889","36.356944","Excellent","Special Study","Invert"
"QB036","PIKE CR",1989-10-25," Good","SR 1728","-81.188889","36.356944","Excellent","Special Study","Invert"
"LB015","WATAUGA R",2004-08-16," Excellent","SR 1594","-81.805","36.141667","Excellent","Special Study","Invert"
"LB015","WATAUGA R",1988-07-27," Excellent","SR 1594","-81.805","36.141667","Excellent","Special Study","Invert"
"LB015","WATAUGA R",1985-08-13," Excellent","SR 1594","-81.805","36.141667","Excellent","Special Study","Invert"
"QB037","PRESTON CR",1988-09-19," Good","US 321","-81.579167","36.026111","Good","N/A","Invert"
"LB016","LANCE CR",1990-03-05," Good-Fair","NC 105","-81.745833","36.178889","Good-Fair","N/A","Invert"
"QB038","PURLEAR CR",2001-06-12," Not Impaired","AB MOZELLES RD","-81.309722","36.213889","Not Impaired","Special Study","Invert"
"LB017","VALLEY CR",1999-07-12," Good-Fair","NC 105","-81.800463","36.144384","Good-Fair","Special Study","Invert"
"LB017","VALLEY CR",1990-03-05," Good","NC 105","-81.800463","36.144384","Good-Fair","Special Study","Invert"
"QB131","LOVILLS CR",2021-08-09," Good","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",2016-07-12," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",2011-07-27," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",2008-09-17," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",2006-07-24," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",2001-07-24," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",1996-07-25," Good-Fair","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"QB131","LOVILLS CR",1986-02-16," Good","SR 1700","-80.626389","36.5425","Good","Basin Sample","Invert"
"JB084","STONEY CR",2001-02-16," Not Rated","SR 1556","-77.956944","35.399444","Not Rated","Special Study","Invert"
"JB085","STONEY CR",2015-06-01," Fair","SR 1920","-77.98","35.348333","Fair","Basin Sample","Invert"
"JB085","STONEY CR",2010-08-03," Good-Fair","SR 1920","-77.98","35.348333","Fair","Basin Sample","Invert"
